0.985
0.9826
0.985
0.9841
0.9831
0.9802
0.985
0.9847
0.9837
0.9835
0.9854
0.9806
0.9811
0.9852
0.9807
0.9849
0.9827
0.9842
0.984
0.9829
0.9852
0.9841
0.9825
0.9805
0.9852
0.9848
0.9877
0.9835
0.9832
0.9851
0.9845
0.9824
0.9842
0.9879
0.9846
0.9851
0.9829
0.9857
0.9855
0.9807
0.9804
0.9856
0.9865
0.9843
0.9816
0.9839
0.984
0.9842
0.9813
0.9839
0.9811
0.9832
0.9812
0.9866
0.9814
0.9841
0.9836
0.9857
0.9839
0.9861
0.9858
0.9828
0.9854
0.9837
0.984
0.9856
0.9838
0.9886
0.9824
0.9837
0.9833
0.9833
0.9813
0.9842
0.9832
0.985
0.9836
0.9819
0.9807
0.9852
0.9815
0.9858
0.9843
0.9847
0.9837
0.9835
0.9832
0.9854
0.9843
0.9832
0.9836
0.982
0.9823
0.9835
0.9858
0.9841
0.9867
0.9809
0.9831
0.9858
0.9848
